time,open,high,low,close,plot 1,plot 2,plot 3,plot 4,plot 5,plot 6,plot 7,plot 8,plot 9 to down,plot 9 to up,perfected buy setup,perfected sell setup,Support line,Resistance line,Plot 13 to down,Plot 13 to up,Plot 13 to up,Plot 13 to down,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,SMA 1,SMA 2,SMA 3,SMA 4,SMA 5,SMA 6,Resistance Line,Support Line,Chars,Chars,Buy Setup 2,Buy Setup 3,Buy Setup 4,Buy Setup 5,Buy Setup 6,Buy Setup 7,Buy Setup 8,Buy Setup 9,Buy Setup 9,Sell Setup 2,Sell Setup 3,Sell Setup 4,Sell Setup 5,Sell Setup 6,Sell Setup 7,Sell Setup 8,Sell Setup 9,Sell Setup 9,Buy Countdown 1,Buy Countdown 2,Buy Countdown 3,Buy Countdown 4,Buy Countdown 5,Buy Countdown 6,Buy Countdown 7,Buy Countdown 8,Buy Countdown 9,Buy Countdown 10,Buy Countdown 11,Buy Countdown 12,Buy Countdown 13,Combo Buy Countdown 13,Combo Buy Countdown 13,Aggressive 13 Buy,Sell Countdown 1,Sell Countdown 2,Sell Countdown 3,Sell Countdown 4,Sell Countdown 5,Sell Countdown 6,Sell Countdown 7,Sell Countdown 8,Sell Countdown 9,Sell Countdown 10,Sell Countdown 11,Sell Countdown 12,Sell Countdown 13,Combo Sell Countdown 13,Combo Sell Countdown 13,Aggressive 13 Sell,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Chars,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Buy Setup,Completed Buy Setups,Completed Buy Setups - Perfect,Buy Setup Resistance Levels,Buy Setup Stop Levels,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Sell Setup,Completed Sell Setups,Completed Sell Setups - Perfect,Sell Setup Support Levels,Sell Setup Stop Levels,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Buy Countdown,Completed Buy Countdowns,Buy Countdown Target Levels,Buy Countdown Stop Levels,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Sell Countdown,Completed Sell Countdowns,Sell Countdown Stop Levels,Sell Countdown Target Levels,Historical R,Historical P ,Historical S,TD Setup 1,TD Setup 2,TD Setup 3,TD Setup 4,TD Setup 5,TD Setup 6,TD Setup 7,TD Setup 8,TD Setup 9,TDST Support,TDST Resistance,Recycled,CD 1,CD 2,CD 3,CD 4,CD 5,CD 6,CD 7,CD 8,CD 9,CD 10,CD 11,CD 12,CD Completed,CD Deffered,Aggressive CD Completed,Risk Management (Stop Loss),Combo CD Completed,Plot,Plot,pos_ghist,neg_ghist,ghist
2022-09-12T19:09:00+09:00,22046.4,22050.45,22002.3,22012.5,1,0,0,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22082.125000000047,22145.213333333417,22167.54400000014,22201.25100000008,22201.544531250118,22201.544531250118,22169.5,22012.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,22036.7,22172.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-32.82811691203824,-22.59831180529364,0,-20.4596102134892,-20.4596102134892
2022-09-12T19:10:00+09:00,22012.5,22015.8,21987.4,21994.6,0,1,0,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22066.512500000048,22137.946666666747,22162.528000000137,22199.43300000008,22199.952343750116,22199.952343750116,22169.5,21994.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,22036.7,22172.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NaN,0,-38.36153693845699,-25.75095683192631,0,-25.221160213061367,-25.221160213061367
2022-09-12T19:11:00+09:00,21994.6,22007.8,21977.5,22006.9,0,0,1,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22052.66250000005,22131.43666666675,22157.726000000137,22197.47300000008,22198.51406250012,22198.51406250012,22169.5,22006.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-41.278472435635194,-28.856459952668086,0,-24.844024965934217,-24.844024965934217
2022-09-12T19:12:00+09:00,22006.9,22010.65,21979.2,21979.8,0,0,0,1,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22040.16250000005,22124.216666666744,22152.81000000014,22195.26500000008,22196.973437500117,22196.973437500117,22169.5,21979.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,0,0,0,0,22036.7,22172.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-45.255234179174295,-32.13621479796933,0,-26.23803876240993,-26.23803876240993
2022-09-12T19:13:00+09:00,21979.8,22027,21979.8,22026.8,1,0,0,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22033.837500000045,22118.616666666745,22148.64200000014,22193.567000000075,22196.223437500117,22196.223437500117,22169.5,22026.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-44.10591378816753,-34.53015459600897,0,-19.151518384317114,-19.151518384317114
2022-09-12T19:14:00+09:00,22026.8,22049.1,22019.8,22045.3,0,1,0,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22027.700000000048,22113.816666666746,22145.332000000137,22192.22600000008,22194.945312500116,22194.945312500116,22169.5,22045.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-41.2270341224139,-35.86953050128996,0,-10.715007242247879,-10.715007242247879
2022-09-12T19:15:00+09:00,22045.3,22049.8,22015.6,22041.6,0,0,1,0,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22019.237500000047,22108.903333333416,22141.964000000135,22190.77000000008,22193.415625000114,22193.415625000114,22169.5,22041.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-38.7968345652298,-36.45499131407793,0,-4.683686502303743,-4.683686502303743
2022-09-12T19:16:00+09:00,22041.6,22080.4,22040.4,22078,0,0,0,1,0,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22023.187500000047,22105.570000000076,22139.220000000136,22189.37200000008,22192.178125000115,22192.178125000115,22169.5,22078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-33.546999190621136,-35.87339288938657,4.652787397530872,0,4.652787397530872
2022-09-12T19:17:00+09:00,22078,22083.6,22076.4,22079.8,0,0,0,0,1,0,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22031.600000000046,22102.753333333414,22136.664000000135,22188.09600000008,22190.946875000114,22190.946875000114,22169.5,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,0,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-28.907988578717777,-34.480312027252815,11.144646897070075,0,11.144646897070075
2022-09-12T19:18:00+09:00,22079.8,22090.8,22074,22088.2,0,0,0,0,0,1,0,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22043.300000000047,22100.32000000008,22134.470000000132,22186.80800000008,22189.724218750114,22189.724218750114,22169.5,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-24.27391486763736,-32.43903259532972,16.330235455384724,0,16.330235455384724
2022-09-12T19:19:00+09:00,22088.2,22098,22083.2,22096.8,0,0,0,0,0,0,1,0,0,0,NaN,NaN,22109.6,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22054.537500000046,22098.393333333413,22132.674000000134,22185.25200000008,22188.391406250114,22188.391406250114,22169.5,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-19.680564639667864,-29.88733900419735,20.413548729058974,0,20.413548729058974
2022-09-12T19:20:00+09:00,22096.8,22124.4,22092.5,22123.8,0,0,0,0,0,0,0,1,0,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22072.537500000042,22098.09000000008,22131.906000000137,22183.728000000083,22187.200781250114,22187.200781250114,22169.5,22054.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,22036.7,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-13.703659878268809,-26.650603179011643,25.89388660148567,0,25.89388660148567
2022-09-12T19:21:00+09:00,22123.8,22130.2,22111,22112.6,0,0,0,0,0,0,0,0,1,0,NaN,21023.69,22130.2,21979.8,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22083.262500000044,22096.803333333413,22130.494000000133,22182.341000000084,22186.074218750113,22186.074218750113,22169.5,21979.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,1,21979.8,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1,21979.2,22172.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22149.4,0,-9.758179966880562,-23.272118536585428,27.027877139409732,0,27.027877139409732
2022-09-12T19:22:00+09:00,22112.6,22113.4,22093.8,22099.9,1,0,0,0,0,0,0,0,0,0,NaN,NaN,22130.2,21979.8,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22090.087500000045,22094.921666666745,22128.73600000013,22180.854000000083,22185.09609375011,22185.09609375011,22169.5,21979.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,22169.5,NaN,0,0,0,0,0,0,0,0,0,0,0,21979.8,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,0,0,21979.2,22172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-7.568893085113814,-20.131473446291103,25.12516072235458,0,25.12516072235458
