time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,SELLING,BUYING,SPAvg,BPAvg,VPO1,VPO2,VPH
2022-09-12T19:26:00+09:00,32275.91,32279.91,32270.41,32270.41,32251.835111966706,NaN,NaN,NaN,NaN,NaN,32274.16,50.66666666666667,-21.333333333333332,29.758404501758687,41.30502207284742,NaN,NaN,NaN
2022-09-12T19:27:00+09:00,32270.41,32274.54,32268.91,32271.41,32251.835111966706,NaN,NaN,NaN,NaN,NaN,32271.3175,-20.723744292239367,37.27625570776063,28.95456873363468,39.71746488973973,NaN,NaN,NaN
2022-09-12T19:28:00+09:00,32271.41,32271.91,32267.91,32269.41,32251.835111966706,NaN,NaN,NaN,NaN,NaN,32270.16,27.636363636363637,-10.363636363636363,28.424058517285918,31.982118462436965,NaN,NaN,NaN
2022-09-12T19:29:00+09:00,32269.41,32277.41,32269.41,32276.91,32251.835111966706,NaN,NaN,NaN,NaN,NaN,32273.285,-2.2941176470588234,36.705882352941174,21.758945745641952,31.229222828237326,NaN,NaN,NaN
2022-09-12T19:30:00+09:00,32276.91,32278.91,32271.41,32271.91,32253.243259961357,NaN,NaN,NaN,NaN,NaN,32274.785,37.89473684210526,-10.105263157894736,24.12661532684679,25.760009002101768,NaN,NaN,NaN
2022-09-12T19:31:00+09:00,32271.91,32279.91,32271.91,32279.41,32253.78493396522,NaN,NaN,NaN,NaN,NaN,32275.785,-3.3529411764705883,53.64705882352941,19.52511418455395,31.364468000924788,NaN,NaN,NaN
2022-09-12T19:32:00+09:00,32279.41,32288.91,32276.41,32278.41,32258.9974405687,NaN,NaN,NaN,NaN,NaN,32280.785,48.29545454545455,-36.70454545454545,25.56732398920589,34.10060211403571,NaN,NaN,NaN
2022-09-12T19:33:00+09:00,32278.41,32281.41,32278.41,32278.91,32258.9974405687,NaN,NaN,NaN,NaN,NaN,32279.285,-15.909090909090908,19.09090909090909,24.663318170340126,31.032212386531786,NaN,NaN,NaN
2022-09-12T19:34:00+09:00,32278.91,32286.54,32278.91,32283.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32281.975,-19.755409219189076,50.244590780810924,23.210339477835923,35.068209553225586,NaN,NaN,NaN
2022-09-12T19:35:00+09:00,32283.54,32283.54,32276.41,32277.41,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32280.225000000002,53.496924969250635,-7.503075030749367,30.41874117756355,29.185925214279983,NaN,NaN,NaN
2022-09-12T19:36:00+09:00,32277.41,32284.91,32275.41,32282.41,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32280.035,-12.708333333333334,48.291666666666664,27.793239641437903,32.49178949264025,NaN,NaN,NaN
2022-09-12T19:37:00+09:00,32282.41,32282.41,32276.91,32278.91,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32280.16,46.199999999999996,-16.8,31.738554347047014,29.395308189070256,NaN,NaN,NaN
2022-09-12T19:38:00+09:00,32278.91,32279.41,32271.41,32274.41,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32276.035,31.272727272727273,-11.727272727272727,32.60842625486936,24.204178997728377,NaN,NaN,NaN
2022-09-12T19:39:00+09:00,32274.41,32281.54,32274.41,32280.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32277.725,-7.380073800737083,52.61992619926292,26.518806118291874,30.010333500276545,NaN,NaN,NaN
2022-09-12T19:40:00+09:00,32280.54,32280.54,32273.41,32276.41,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32277.725000000002,28.153998025667526,-11.846001974332472,25.405199060991414,26.920789244427567,NaN,NaN,NaN
2022-09-12T19:41:00+09:00,32276.41,32279.41,32272.91,32274.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32275.817499999997,39,-18,28.525497531418445,23.91820586935843,NaN,NaN,NaN
2022-09-12T19:42:00+09:00,32274.54,32279.91,32273.54,32279.91,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32276.975,-5.291723202171695,33.708276797828304,23.497128566713517,25.615077757708615,NaN,NaN,NaN
2022-09-12T19:43:00+09:00,32279.91,32280.91,32274.54,32276.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32277.975,39.57467144563768,-12.425328554362325,26.259422045268323,22.74185842895959,NaN,NaN,NaN
2022-09-12T19:44:00+09:00,32276.54,32279.54,32275.41,32279.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32277.7575,-6.659695817493918,24.34030418250608,22.050063857963423,22.423165035158956,NaN,NaN,NaN
2022-09-12T19:45:00+09:00,32279.54,32281.54,32276.91,32281.54,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32279.8825,-17.38842975206797,30.61157024793203,19.832315784663336,24.390592989902068,NaN,NaN,NaN
2022-09-12T19:46:00+09:00,32281.54,32281.54,32275.91,32279.91,32260.459326860644,NaN,NaN,NaN,NaN,NaN,32279.725000000002,19.87746625129952,-14.122533748700478,19.28916638299736,22.315435168287447,NaN,NaN,NaN
2022-09-12T19:47:00+09:00,32279.91,32280.91,32277.41,32277.54,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32278.942499999997,27.22222222222222,-7.777777777777778,21.13664299238708,18.162231365256375,NaN,NaN,NaN
2022-09-12T19:48:00+09:00,32277.54,32277.54,32265.41,32265.54,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32271.5075,93.99265905382588,-1.0073409461741205,39.812516160094205,12.835207809728043,NaN,NaN,NaN
2022-09-12T19:49:00+09:00,32265.54,32272.41,32265.54,32270.54,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32268.5075,-9.200228832949078,33.79977116705092,36.82841262023471,16.74459276017668,NaN,NaN,NaN
2022-09-12T19:50:00+09:00,32270.54,32271.41,32266.91,32267.91,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32269.1925,49.909090909090914,-11.090909090909092,39.35255630748388,16.30851808047194,NaN,NaN,NaN
2022-09-12T19:51:00+09:00,32267.91,32273.91,32267.41,32273.91,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32270.785,-2.7857142857142856,36.214285714285715,30.841881723853774,21.1759413189992,NaN,NaN,NaN
2022-09-12T19:52:00+09:00,32273.91,32273.91,32268.41,32270.54,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32271.692499999997,25.950196592394963,-10.049803407605037,27.491291795081544,19.611262650782475,NaN,NaN,NaN
2022-09-12T19:53:00+09:00,32270.54,32272.41,32267.41,32271.41,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32270.4425,-17.32472324723594,27.67527675276406,24.11200217592709,21.236096509223692,NaN,NaN,NaN
2022-09-12T19:54:00+09:00,32271.41,32281.54,32271.41,32277.91,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32275.5675,-13.454215116280855,37.54578488371915,20.602733006226913,25.71972706745786,NaN,NaN,NaN
2022-09-12T19:55:00+09:00,32277.91,32279.41,32270.91,32270.91,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32274.785,47.6,-8.4,26.474732462245143,22.510702940151937,NaN,NaN,NaN
2022-09-12T19:56:00+09:00,32270.91,32270.91,32261.41,32264.41,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32266.91,48.64,-15.36,33.48404921068841,19.92077117328747,NaN,NaN,NaN
2022-09-12T19:57:00+09:00,32264.41,32266.41,32260.54,32261.54,32260.535948181787,NaN,NaN,NaN,NaN,NaN,32263.225,43.26048284624968,-14.739517153750318,37.680486806689544,17.977974726687066,NaN,NaN,NaN
2022-09-12T19:58:00+09:00,32261.54,32261.54,32256.41,32257.41,NaN,NaN,NaN,32279.448399512537,32279.448399512537,32279.448399512537,32259.225000000002,37.65905383360644,-7.340946166393559,38.72423796241905,14.833018474963588,NaN,NaN,NaN
2022-09-12T19:59:00+09:00,32257.41,32259.54,32253.54,32253.54,NaN,NaN,NaN,32276.766059561283,NaN,NaN,32256.0075,27.306273062727204,-9.693726937272794,36.13068452642847,12.76195652761002,NaN,NaN,NaN
2022-09-12T20:00:00+09:00,32253.54,32254.41,32246.91,32248.41,NaN,NaN,NaN,32271.113453605154,NaN,NaN,32250.8175,105,-21,52.6996250358237,14.303701908869122,NaN,NaN,NaN
2022-09-12T20:01:00+09:00,32248.41,32251.54,32241.91,32243.91,NaN,NaN,NaN,32268.022108244637,NaN,NaN,32246.4425,84.52664576802053,-27.473354231979478,64.79861534622171,17.981551334961487,NaN,NaN,NaN
2022-09-12T20:02:00+09:00,32243.91,32250.41,32242.41,32250.41,NaN,NaN,NaN,32267.977397420174,NaN,NaN,32246.785,-14.842105263157894,79.1578947368421,55.33423540305526,34.19509954195473,NaN,NaN,NaN
2022-09-12T20:03:00+09:00,32250.41,32253.41,32249.41,32251.41,NaN,NaN,NaN,32267.977397420174,NaN,NaN,32251.16,-22.333333333333332,44.666666666666664,44.71791489983316,40.86637837488102,NaN,NaN,NaN
2022-09-12T20:04:00+09:00,32251.41,32252.91,32239.41,32241.41,NaN,NaN,NaN,32267.977397420174,NaN,NaN,32246.285,65.3225806451613,-9.67741935483871,47.215001210359674,34.73695832810202,NaN,NaN,NaN
2022-09-12T20:05:00+09:00,32241.41,32246.41,32241.41,32246.41,NaN,NaN,NaN,32265.749632719308,NaN,NaN,32243.91,0,68,36.03552248540139,41.52036373438176,NaN,NaN,NaN
2022-09-12T20:06:00+09:00,32246.41,32247.41,32241.41,32244.54,NaN,NaN,NaN,32265.749632719308,NaN,NaN,32244.942499999997,25.629791894849276,-13.370208105150724,30.639220156523784,36.17867617864394,NaN,NaN,NaN
2022-09-12T20:07:00+09:00,32244.54,32250.54,32241.54,32241.54,NaN,NaN,NaN,32265.749632719308,NaN,NaN,32244.54,49.199999999999996,-32.800000000000004,33.93033953517344,33.9985852450485,NaN,NaN,NaN
2022-09-12T20:08:00+09:00,32241.54,32248.41,32235.41,32235.54,NaN,NaN,NaN,32265.619092252375,NaN,NaN,32240.225,74.58480120785485,-39.41519879214515,44.9167347980062,34.8077158984238,NaN,NaN,NaN
2022-09-12T20:09:00+09:00,32235.54,32237.41,32232.41,32233.41,NaN,NaN,NaN,32257.74818302714,NaN,NaN,32234.6925,64.77438136827743,-24.225618631722565,52.6277452562822,32.36447424509232,NaN,NaN,NaN
2022-09-12T20:10:00+09:00,32233.41,32233.91,32228.41,32228.41,NaN,NaN,NaN,32253.364364724424,NaN,NaN,32231.035,67.83333333333333,-6.166666666666666,58.35689489011398,25.204211937153033,NaN,NaN,NaN
2022-09-12T20:11:00+09:00,32228.41,32232.41,32227.41,32228.54,NaN,NaN,NaN,32251.393928251982,NaN,NaN,32229.192499999997,-33.15896279593645,42.84103720406354,53.48969927502754,27.823352676895837,NaN,NaN,NaN
2022-09-12T20:12:00+09:00,32228.54,32231.41,32221.91,32231.41,NaN,NaN,NaN,32248.845535426783,NaN,NaN,32228.3175,-49.73527588345149,71.2647241165485,51.33429452336192,39.33848072174471,NaN,NaN,NaN
2022-09-12T20:13:00+09:00,32231.41,32231.41,32221.41,32223.41,NaN,NaN,NaN,32248.845535426783,NaN,NaN,32226.91,43.333333333333336,-8.666666666666666,48.795203037938364,34.549309219187414,NaN,NaN,NaN
2022-09-12T20:14:00+09:00,32223.41,32224.41,32209.41,32213.54,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32217.692499999997,69.00156821745581,-18.998431782544188,53.21202146146184,29.464296984387286,NaN,NaN,NaN
2022-09-12T20:15:00+09:00,32213.54,32228.41,32213.54,32225.91,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32220.35,-12.665515256189574,75.33448474381042,44.17959951602464,39.660590865543035,NaN,NaN,NaN
2022-09-12T20:16:00+09:00,32225.91,32226.91,32222.91,32223.41,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32224.785,53.6,-13.4,44.27659415065918,35.644516619446215,NaN,NaN,NaN
2022-09-12T20:17:00+09:00,32223.41,32230.41,32223.41,32230.41,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32226.91,0,46,33.23169427165302,37.22936890306046,NaN,NaN,NaN
2022-09-12T20:18:00+09:00,32230.41,32238.54,32230.41,32234.41,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32233.4425,-32.33931484502707,63.660685154972924,30.247374445244994,44.23341103694214,NaN,NaN,NaN
2022-09-12T20:19:00+09:00,32234.41,32234.41,32227.91,32228.54,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32231.317499999997,86.60589060307319,-8.394109396926819,43.590923528100035,37.02459616040873,NaN,NaN,NaN
2022-09-12T20:20:00+09:00,32228.54,32232.91,32225.91,32226.41,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32228.4425,59.10290237467548,-36.89709762532452,50.804805510457655,35.19051780750432,NaN,NaN,NaN
2022-09-12T20:21:00+09:00,32226.41,32236.91,32226.41,32234.41,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32231.035,-9.038461538461538,37.96153846153846,42.16669001304803,35.424753382786754,NaN,NaN,NaN
2022-09-12T20:22:00+09:00,32234.41,32236.41,32233.91,32235.54,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32235.067499999997,-10.068249258151493,28.931750741848507,31.982550949971493,33.8600616163728,NaN,NaN,NaN
2022-09-12T20:23:00+09:00,32235.54,32239.91,32235.54,32238.91,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32237.475,-3.7243947858480064,16.275605214151994,22.371977143171485,29.07277457421411,NaN,NaN,NaN
2022-09-12T20:24:00+09:00,32238.91,32241.54,32238.41,32241.54,NaN,NaN,NaN,32242.080283695694,NaN,NaN,32240.1,-5.371900826444773,33.62809917355523,15.719314612289805,29.014783963509718,NaN,NaN,NaN
2022-09-12T20:25:00+09:00,32241.54,32247.91,32241.54,32243.41,32224.027577931512,32224.027577931512,32224.027577931512,NaN,NaN,NaN,32243.6,-22.769089236432674,32.23091076356732,15.818592635605103,29.80431801084802,NaN,NaN,NaN
2022-09-12T20:26:00+09:00,32243.41,32243.41,32241.54,32241.54,32224.027577931512,NaN,NaN,NaN,NaN,NaN,32242.475,9,0,14.138763982532652,22.55062201997059,NaN,NaN,NaN
